,participant,valence_text,arousal_text,focus_text,dominance_text,arousal_break,text_order
16957,LLM362,89,-91,-91.0,87.0,-91.0,94
16958,LLM362,125,-70,-60.0,125.0,-60.0,80
16959,LLM362,-58,-146,-117.0,101.0,-117.0,63
16960,LLM362,-59,-134,-128.0,58.0,-128.0,90
16961,LLM362,-125,105,-111.0,-136.0,-111.0,170
16962,LLM362,-146,141,91.0,-120.0,91.0,47
16963,LLM362,-75,45,45.0,-75.0,45.0,123
16964,LLM362,70,124,104.0,-41.0,45.0,101
16965,LLM362,170,122,-229.0,-159.0,-104.0,164
16966,LLM362,-89,110,110.0,-89.0,110.0,125
16967,LLM362,-111,52,-98.0,-111.0,-98.0,18
16968,LLM362,-114,129,146.0,-41.0,146.0,162
16969,LLM362,114,63,-153.0,138.0,-153.0,8
16970,LLM362,141,55,-183.0,143.0,-183.0,29
16971,LLM362,91,135,125.0,39.0,125.0,119
16972,LLM362,156,-98,114.0,107.0,93.0,104
16973,LLM362,167,-156,-156.0,167.0,-156.0,61
16974,LLM362,113,90,-131.0,142.0,-131.0,72
16975,LLM362,121,-73,-107.0,-201.0,-107.0,153
16976,LLM362,59,-98,-125.0,-130.0,-125.0,6
16977,LLM362,-138,27,-73.0,53.0,-73.0,77
16978,LLM362,56,-108,49.0,49.0,49.0,64
16979,LLM362,49,117,-143.0,80.0,-143.0,102
16980,LLM362,120,-104,-30.0,105.0,-48.0,81
16981,LLM362,-91,53,131.0,-122.0,158.0,127
16982,LLM362,183,-249,-239.0,145.0,-239.0,169
16983,LLM362,176,-229,131.0,69.0,131.0,178
16984,LLM362,108,-176,-169.0,-138.0,-169.0,132
16985,LLM362,-72,-172,-172.0,-72.0,-172.0,65
16986,LLM362,-111,131,-148.0,-91.0,-55.0,158
16987,LLM362,-150,120,-180.0,-183.0,-180.0,69
16988,LLM362,124,-108,-115.0,86.0,-115.0,88
16989,LLM362,-58,-125,-125.0,-58.0,-125.0,78
16990,LLM362,-24,-120,-120.0,-22.0,-120.0,42
16991,LLM362,-82,-145,-145.0,-82.0,-145.0,97
16992,LLM362,53,103,-141.0,142.0,-141.0,108
16993,LLM362,-114,139,-86.0,-73.0,-87.0,144
16994,LLM362,-42,-145,-145.0,-42.0,-145.0,76
16995,LLM362,-3,143,-110.0,-66.0,121.0,53
16996,LLM362,-48,-132,114.0,-42.0,114.0,89
16997,LLM362,187,75,-125.0,217.0,-125.0,128
16998,LLM362,-62,-128,79.0,-112.0,79.0,37
16999,LLM362,-112,105,-69.0,179.0,-69.0,36
17000,LLM362,83,-135,-112.0,-159.0,-112.0,136
17001,LLM362,62,115,107.0,-177.0,107.0,1
17002,LLM362,155,-149,-174.0,-105.0,-174.0,85
17003,LLM362,179,-208,-141.0,-143.0,-139.0,22
17004,LLM362,-152,-112,82.0,-124.0,82.0,157
17005,LLM362,-124,82,82.0,-124.0,82.0,9
17006,LLM362,-124,82,82.0,-124.0,82.0,93
17007,LLM362,-100,96,70.0,-120.0,76.0,27
17008,LLM362,-82,-129,82.0,-59.0,82.0,52
17009,LLM362,-188,77,82.0,-210.0,82.0,67
17010,LLM362,-208,73,35.0,-172.0,35.0,0
17011,LLM362,-170,35,-108.0,-172.0,-108.0,56
17012,LLM362,-172,-108,-108.0,-172.0,-112.0,68
17013,LLM362,103,-90,49.0,-39.0,49.0,38
17014,LLM362,59,-117,120.0,-163.0,120.0,175
17015,LLM362,-6,8,134.0,6.0,75.0,62
17016,LLM362,190,-100,191.0,58.0,191.0,87
17017,LLM362,-148,-48,-38.0,-15.0,-38.0,26
17018,LLM362,83,-53,101.0,120.0,101.0,55
17019,LLM362,218,-150,60.0,152.0,60.0,174
17020,LLM362,124,-38,55.0,13.0,55.0,4
17021,LLM362,-51,111,113.0,-56.0,113.0,54
17022,LLM362,166,159,159.0,166.0,-17.0,35
17023,LLM362,190,-152,48.0,211.0,48.0,168
17024,LLM362,162,-17,-125.0,160.0,-125.0,2
17025,LLM362,187,-124,-124.0,187.0,-124.0,70
17026,LLM362,149,-136,-135.0,149.0,-135.0,109
17027,LLM362,163,-138,-138.0,163.0,-156.0,179
17028,LLM362,162,-157,-156.0,163.0,114.0,130
17029,LLM362,121,-53,-53.0,121.0,-53.0,147
17030,LLM362,127,-46,-58.0,121.0,-58.0,167
17031,LLM362,76,-60,-60.0,76.0,-60.0,30
17032,LLM362,30,-127,-93.0,21.0,-93.0,113
17033,LLM362,6,-128,-128.0,6.0,-128.0,98
17034,LLM362,28,-70,-84.0,105.0,-84.0,177
17035,LLM362,127,-73,-72.0,100.0,-72.0,107
17036,LLM362,69,-10,-10.0,69.0,-6.0,17
17037,LLM362,68,-6,-6.0,68.0,-6.0,13
17038,LLM362,91,91,91.0,91.0,91.0,105
17039,LLM362,91,91,91.0,91.0,91.0,60
17040,LLM362,83,44,14.0,62.0,14.0,110
17041,LLM362,39,14,14.0,39.0,14.0,3
17042,LLM362,27,-28,-28.0,27.0,-28.0,14
17043,LLM362,27,-28,-28.0,27.0,-28.0,12
17044,LLM362,10,-66,-66.0,10.0,-66.0,96
17045,LLM362,6,-122,-125.0,6.0,-125.0,148
17046,LLM362,120,-22,-49.0,120.0,-34.0,83
17047,LLM362,131,-1,0.0,132.0,0.0,59
17048,LLM362,132,0,0.0,132.0,0.0,39
17049,LLM362,122,-3,-3.0,122.0,-3.0,99
17050,LLM362,120,-6,-4.0,124.0,-4.0,142
17051,LLM362,124,-4,-4.0,124.0,-13.0,23
17052,LLM362,98,-17,-17.0,98.0,-17.0,15
17053,LLM362,98,-17,-17.0,98.0,-15.0,45
17054,LLM362,113,-14,-14.0,113.0,-14.0,51
17055,LLM362,-177,-138,-136.0,-177.0,-135.0,92
17056,LLM362,-124,-132,-132.0,-122.0,-132.0,32
17057,LLM362,-82,-121,-121.0,-82.0,-121.0,154
17058,LLM362,-70,-120,-120.0,-70.0,-120.0,74
17059,LLM362,-69,-121,-121.0,-69.0,-121.0,103
17060,LLM362,-69,-121,-121.0,-69.0,-121.0,171
17061,LLM362,-159,-112,-112.0,-159.0,-112.0,91
17062,LLM362,143,-69,-69.0,143.0,-69.0,82
17063,LLM362,142,-76,-76.0,142.0,-76.0,73
17064,LLM362,142,-69,-69.0,145.0,-69.0,122
17065,LLM362,148,-66,-66.0,148.0,-58.0,117
17066,LLM362,-60,38,38.0,-60.0,38.0,156
17067,LLM362,-93,1,35.0,-107.0,35.0,118
17068,LLM362,-111,35,35.0,-111.0,35.0,112
17069,LLM362,-80,21,21.0,-80.0,21.0,24
17070,LLM362,-65,21,21.0,-65.0,21.0,150
17071,LLM362,-75,28,28.0,-75.0,28.0,141
17072,LLM362,-121,3,48.0,-128.0,59.0,75
17073,LLM362,-156,73,73.0,-156.0,73.0,11
17074,LLM362,-97,-243,-228.0,-89.0,-228.0,100
17075,LLM362,-97,-60,-60.0,-97.0,-60.0,121
17076,LLM362,-89,-42,-41.0,-87.0,-41.0,95
17077,LLM362,-156,-107,-107.0,-156.0,-107.0,79
17078,LLM362,-141,-155,-155.0,-141.0,-155.0,5
17079,LLM362,-115,-96,-96.0,-115.0,-96.0,137
17080,LLM362,-114,-101,-101.0,-114.0,-101.0,21
17081,LLM362,-114,-101,-101.0,-114.0,-101.0,133
17082,LLM362,-114,-101,-101.0,-114.0,-101.0,114
17083,LLM362,-35,87,90.0,-35.0,90.0,111
17084,LLM362,-103,-96,-96.0,-103.0,-96.0,172
17085,LLM362,-103,-96,-96.0,-103.0,-96.0,140
17086,LLM362,162,82,83.0,162.0,83.0,25
17087,LLM362,127,-96,-96.0,127.0,-96.0,126
17088,LLM362,127,-96,-96.0,127.0,-96.0,48
17089,LLM362,127,-98,-98.0,127.0,-98.0,176
17090,LLM362,69,-82,-72.0,69.0,-72.0,173
17091,LLM362,52,-77,-77.0,52.0,-77.0,149
17092,LLM362,34,-82,-82.0,34.0,-82.0,165
17093,LLM362,72,66,66.0,72.0,66.0,50
17094,LLM362,183,65,62.0,180.0,62.0,151
17095,LLM362,-246,-59,-59.0,-246.0,-59.0,16
17096,LLM362,-210,-86,-86.0,-210.0,-86.0,160
17097,LLM362,-127,-58,-56.0,-127.0,-56.0,152
17098,LLM362,-34,-28,-25.0,-35.0,-25.0,10
17099,LLM362,-37,-45,-42.0,-38.0,-42.0,49
17100,LLM362,-38,-27,-27.0,-38.0,-27.0,124
17101,LLM362,-110,-55,-55.0,-110.0,-62.0,120
17102,LLM362,-96,-49,-45.0,-101.0,-45.0,19
17103,LLM284,24,-189,127.0,34.0,127.0,53
17104,LLM284,-29,-145,-185.0,-166.0,-185.0,119
17105,LLM284,41,126,-121.0,-42.0,-121.0,90
17106,LLM284,-27,-90,-125.0,55.0,-125.0,101
17107,LLM284,104,184,-194.0,-177.0,-194.0,103
17108,LLM284,-185,153,-81.0,-105.0,-81.0,37
17109,LLM284,97,-95,-124.0,82.0,-124.0,3
17110,LLM284,95,53,25.0,-134.0,25.0,66
17111,LLM284,158,-133,-141.0,-141.0,-141.0,6
17112,LLM284,-57,-35,126.0,98.0,126.0,157
17113,LLM284,167,-182,44.0,-215.0,44.0,139
17114,LLM284,-146,116,-128.0,-177.0,0.0,120
17115,LLM284,10,-102,-102.0,-18.0,-1.0,81
17116,LLM284,189,-28,-25.0,-174.0,-25.0,176
17117,LLM284,-39,-98,0.0,0.0,0.0,18
17118,LLM284,144,104,-36.0,150.0,-36.0,5
17119,LLM284,1,34,-67.0,-63.0,-67.0,100
